,title,url,author
470,Have we hit peak smartphone?,https://search.techcrunch.com/click/_ylt=A0geJaU70s1g0WMAEbunBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130235/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f13%2fhave-we-hit-peak-smartphone%2f/RK=2/RS=ynOS5DKQEhRvVXYMhLaGIIBRcow-,By Brian Heater
471,Samsung acquires TeleWorld Solutions to help build 5G infrastructure,https://search.techcrunch.com/click/_ylt=A0geJaU70s1g0WMAE7unBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130235/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f13%2fsamsung-acquires-teleworld-solutions-to-help-build-5g-infrastructure%2f/RK=2/RS=TRPcf2PK72n1uwXCYeKSN.tAGqk-,By Brian Heater
472,"Razer shows off Sila, the first 5G router built for gaming",https://search.techcrunch.com/click/_ylt=A0geJaU70s1g0WMAFbunBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130235/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f07%2frazer-shows-off-sila-the-first-5g-router-built-for-gaming%2f/RK=2/RS=RmAjnY85WP3uw0InqoGsWw_vUv8-,By Ingrid Lunden
473,Qualcomm launches a car-to-cloud service for over-the-air updates and telemetrics,https://search.techcrunch.com/click/_ylt=A0geJaU70s1g0WMAF7unBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130235/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f06%2fqualcomm-launches-a-car-to-cloud-service-for-over-the-air-updates-and-telemetrics%2f/RK=2/RS=8v4AE6v6PqHGj3JGshuZ7WsxnkI-,By Frederic Lardinois
474,ASUS and Samsung roll out the first Chromebooks with Intel's Project Athena certification,https://search.techcrunch.com/click/_ylt=A0geJaU70s1g0WMAGbunBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130235/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f06%2fasus-and-samsung-roll-out-the-first-chromebooks-with-intels-project-athena-certification%2f/RK=2/RS=0FVvaclKDIlg2GT3g32RwvIPf_0-,By Ingrid Lunden
475,HTC had a terrible 2019,https://search.techcrunch.com/click/_ylt=A0geJaU70s1g0WMAG7unBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130235/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f06%2fhtc-had-a-terrible-2019%2f/RK=2/RS=3PkXdVKpAEAjalS1ELx9XrGUUuE-,By Manish Singh
476,A false start for foldables in 2019,https://search.techcrunch.com/click/_ylt=A0geJaU70s1g0WMAHbunBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130235/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f23%2fa-false-start-for-foldables-in-2019%2f/RK=2/RS=Eq2VC9jOxIMdxjAhTre.ePbIMB4-,By Brian Heater
477,Daily Crunch: Facebook acquires a cloud gaming startup,https://search.techcrunch.com/click/_ylt=A0geJaU70s1g0WMAH7unBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130235/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f19%2fdaily-crunch-facebook-acquires-playgiga%2f/RK=2/RS=IcWNRTg7CgENHKG5IQKNmJTxuF4-,By Anthony Ha
478,Verizon’s 5G comes to (parts of) Los Angeles,https://search.techcrunch.com/click/_ylt=A0geJaU70s1g0WMAIbunBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130235/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f16%2fverizons-5g-comes-to-parts-of-los-angeles%2f/RK=2/RS=nzWm7d1XlyEYUKqYX5_eeI6aRFg-,By Brian Heater
479,Let’s talk Samsung Galaxy S11,https://search.techcrunch.com/click/_ylt=A0geJaU70s1g0WMAI7unBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130235/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f14%2flets-talk-samsung-galaxy-s11%2f/RK=2/RS=htKLWRwNfEThzHJmlkDSgjUgjMA-,By Brian Heater
480,2020 will be a moment of truth for foldable devices,https://search.techcrunch.com/click/_ylt=AwrE1xo.0s1gvgwAiCenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130238/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f21%2f2020-will-be-a-moment-of-truth-for-foldable-devices%2f/RK=2/RS=KfbzcWc7H13a4ydgqnuOqwUtlzw-,By Brian Heater
481,Canonical's Anbox Cloud puts Android in the cloud,https://search.techcrunch.com/click/_ylt=AwrE1xo.0s1gvgwAiienBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130238/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f21%2fcanonicals-anbox-cloud-puts-android-in-the-cloud%2f/RK=2/RS=1BLIB07V4KJ0HIdy0HdOeHbz_Hk-,By Frederic Lardinois
482,"Gartner: 2020 device shipments to grow 0.9% to 2.16B thanks to 5G, before 2 further years of decline",https://search.techcrunch.com/click/_ylt=AwrE1xo.0s1gvgwAjCenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130238/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f21%2fgartner-forecast-2020-to-see-0-9-bump-in-global-device-shipments-thanks-to-5g-then-2-more-years-of-decline%2f/RK=2/RS=6FSoq2h.rjR_DwQ5akO.Jr_Uc.4-,By Ingrid Lunden
483,Xiaomi spins off POCO as an independent company,https://search.techcrunch.com/click/_ylt=AwrE1xo.0s1gvgwAjienBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130238/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f17%2fxiaomi-spins-off-poco-as-an-independent-brand%2f/RK=2/RS=w66JBAXiu5qoEH.PuXM5erCiVMw-,By Manish Singh
484,Samsung acquires TeleWorld Solutions to help build 5G infrastructure,https://search.techcrunch.com/click/_ylt=AwrE1xo.0s1gvgwAkCenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130238/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f13%2fsamsung-acquires-teleworld-solutions-to-help-build-5g-infrastructure%2f/RK=2/RS=akeOvXkGSV.rLsUiFE6Fc2IklNM-,By Brian Heater
485,BMW launches gaze detection so your car knows what you're looking at,https://search.techcrunch.com/click/_ylt=AwrE1xo.0s1gvgwAkienBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130238/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f07%2fbmw-launches-gaze-detection-so-your-car-knows-what-youre-looking-at%2f/RK=2/RS=3YwkyIwNAt15rdJTVcQw_wbUaGs-,By Frederic Lardinois
486,"Razer shows off Sila, the first 5G router built for gaming",https://search.techcrunch.com/click/_ylt=AwrE1xo.0s1gvgwAlCenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130238/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f07%2frazer-shows-off-sila-the-first-5g-router-built-for-gaming%2f/RK=2/RS=I8JxSdtVRpumohVvwzAVxoJU3u0-,By Ingrid Lunden
487,Tech-driven change a key priority for new EC president,https://search.techcrunch.com/click/_ylt=AwrE1xo.0s1gvgwAlienBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130238/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f07%2ftech-driven-change-a-key-priority-for-new-ec-president%2f/RK=2/RS=dz2l6tB_.4xvTYrLfxbl.gLBpZ0-,By Natasha Lomas
488,Samsung shipped more than 6.7 million Galaxy 5G smartphones in 2019,https://search.techcrunch.com/click/_ylt=AwrE1xo.0s1gvgwAmCenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130238/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f02%2fsamsung-shipped-more-than-6-7-million-galaxy-5g-smartphones-in-2019%2f/RK=2/RS=GWJ0S5b8n4khkh12sKjT1Oqsm44-,By Catherine Shu
489,"Huawei's revenue hits record $122B this year despite US sanctions, forecasts 'difficult' 2020",https://search.techcrunch.com/click/_ylt=AwrE1xo.0s1gvgwAmienBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130238/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f30%2fhuaweis-revenue-hits-record-122b-this-year-despite-u-s-sanctions-forecasts-difficult-2020%2f/RK=2/RS=KiyiqESN8ukZr3MWYVXG.USabRU-,By Manish Singh
490,Samsung acquires TeleWorld Solutions to help build 5G infrastructure,https://search.techcrunch.com/click/_ylt=AwrJ7JtA0s1gCNkAF6qnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130240/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f13%2fsamsung-acquires-teleworld-solutions-to-help-build-5g-infrastructure%2f/RK=2/RS=t13gIDDZXis2y13pMmzQR4wARqk-,By Brian Heater
491,BMW launches gaze detection so your car knows what you're looking at,https://search.techcrunch.com/click/_ylt=AwrJ7JtA0s1gCNkAGaqnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130240/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f07%2fbmw-launches-gaze-detection-so-your-car-knows-what-youre-looking-at%2f/RK=2/RS=g7w1uCOYVdda1t8Rv6gTNWDOqzA-,By Frederic Lardinois
492,"Razer shows off Sila, the first 5G router built for gaming",https://search.techcrunch.com/click/_ylt=AwrJ7JtA0s1gCNkAG6qnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130240/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f07%2frazer-shows-off-sila-the-first-5g-router-built-for-gaming%2f/RK=2/RS=OnuLWg8nEa8YFGc01YLHqHx1MWU-,By Ingrid Lunden
493,Tech-driven change a key priority for new EC president,https://search.techcrunch.com/click/_ylt=AwrJ7JtA0s1gCNkAHaqnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130240/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f07%2ftech-driven-change-a-key-priority-for-new-ec-president%2f/RK=2/RS=GaW9obr89jyy.V6Yophz1WPECiw-,By Natasha Lomas
494,Samsung shipped more than 6.7 million Galaxy 5G smartphones in 2019,https://search.techcrunch.com/click/_ylt=AwrJ7JtA0s1gCNkAH6qnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130240/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2020%2f01%2f02%2fsamsung-shipped-more-than-6-7-million-galaxy-5g-smartphones-in-2019%2f/RK=2/RS=LzsgtCoWOX19U6iABgjfMouzFeo-,By Catherine Shu
495,"Huawei's revenue hits record $122B this year despite US sanctions, forecasts 'difficult' 2020",https://search.techcrunch.com/click/_ylt=AwrJ7JtA0s1gCNkAIaqnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130240/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f30%2fhuaweis-revenue-hits-record-122b-this-year-despite-u-s-sanctions-forecasts-difficult-2020%2f/RK=2/RS=rVw_TgT6AtTO0E8PI29J8qu6uS4-,By Manish Singh
496,Huawei reportedly got by with a lot of help from the Chinese government,https://search.techcrunch.com/click/_ylt=AwrJ7JtA0s1gCNkAI6qnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130240/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f26%2fhuawei-reportedly-got-by-with-a-lot-of-help-from-the-chinese-government%2f/RK=2/RS=JNcIswYCUdpRaHA_dMIYZ0bXZjU-,By Brian Heater
497,A false start for foldables in 2019,https://search.techcrunch.com/click/_ylt=AwrJ7JtA0s1gCNkAJaqnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130240/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f23%2fa-false-start-for-foldables-in-2019%2f/RK=2/RS=9JheBo.tI9jk1XgRk00prnOkzIQ-,By Brian Heater
498,Daily Crunch: Facebook acquires a cloud gaming startup,https://search.techcrunch.com/click/_ylt=AwrJ7JtA0s1gCNkAJ6qnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130240/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f19%2fdaily-crunch-facebook-acquires-playgiga%2f/RK=2/RS=dAWvg9kUkZspN4lk0SfImya1qk0-,By Anthony Ha
499,Facebook acquires Madrid-based cloud gaming startup PlayGiga,https://search.techcrunch.com/click/_ylt=AwrJ7JtA0s1gCNkAKaqnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130240/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f18%2ffacebook-acquires-madrid-based-cloud-gaming-startup-playgiga%2f/RK=2/RS=ew.UDimv_Z1uGruBR.F0ZnTB_KI-,By Catherine Shu
500,Qualcomm unveils Snapdragon 865 and 765 platforms,https://search.techcrunch.com/click/_ylt=A0geJaVC0s1gqHUAoA.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130242/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f03%2fqualcomm-unveils-snapdragon-865-and-765-platforms%2f/RK=2/RS=AC6B071cS.2n1Ppl0DiwJt0cJqQ-,By Brian Heater
501,Xiaomi's Q3 earnings report shows slowing growth,https://search.techcrunch.com/click/_ylt=A0geJaVC0s1gqHUAog.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130242/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f11%2f27%2fxiaomi-earnings-q3-2019%2f/RK=2/RS=eiWx3NOCvVE5PQ6Zie9J7ePnZIY-,By Manish Singh
502,New smartphone figures highlight continued struggles to grow market,https://search.techcrunch.com/click/_ylt=A0geJaVC0s1gqHUApA.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130242/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f11%2f26%2fnew-smartphone-figures-highlight-continued-struggles-to-grow-market%2f/RK=2/RS=pUqDKvg7mP7G4rdX7hz8mjhaJHI-,By Brian Heater
503,"Cloud video collaboration platform Frame.io raises $50 million, heads to Hollywood",https://search.techcrunch.com/click/_ylt=A0geJaVC0s1gqHUApg.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130242/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f11%2f25%2fcloud-video-collaboration-platform-frame-io-raises-50-million-heads-to-hollywood%2f/RK=2/RS=pDruWSSxUB35h0_GFX1D5oWCdq4-,By Sarah Perez
504,"This Week in Apps: Honey's $4B exit, a new plan for iOS 14, Apple's new developer resource",https://search.techcrunch.com/click/_ylt=A0geJaVC0s1gqHUAqA.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130242/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f11%2f23%2fthis-week-in-apps%2f/RK=2/RS=OvK1pVpLM9woyggI_q_eaHkk7zw-,By Sarah Perez
505,Where top VCs are investing in real estate and proptech (Part 1 of 2),https://search.techcrunch.com/click/_ylt=A0geJaVC0s1gqHUAqg.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130242/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f11%2f14%2fwhere-top-vcs-are-investing-in-real-estate-and-proptech-part-1-of-2%2f/RK=2/RS=3wq82dz565k9JjlgLDTZWA_c3h8-,By Arman Tabatabai
506,FCC approves T-Mobile/Sprint merger despite serious concerns,https://search.techcrunch.com/click/_ylt=A0geJaVC0s1gqHUArA.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130242/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f11%2f05%2ffcc-approves-t-mobile-sprint-merger-despite-serious-concerns%2f/RK=2/RS=dcOEWxqxRNjeaGK5Nza9EMGnwvw-,By Devin Coldewey
507,"For the first time in two years, the smartphone market shows signs of life",https://search.techcrunch.com/click/_ylt=A0geJaVC0s1gqHUArg.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130242/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f10%2f31%2ffor-the-first-time-in-two-years-the-smartphone-market-shows-signs-of-life%2f/RK=2/RS=gLxquNoX5O_NlrOQIu1h3.FPgSI-,By Brian Heater
508,Streaming service Quibi sells out of its $150M in first-year ad inventory,https://search.techcrunch.com/click/_ylt=A0geJaVC0s1gqHUAsA.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130242/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f10%2f23%2fstreaming-service-quibi-sells-out-of-its-150m-in-first-year-ad-inventory%2f/RK=2/RS=yrhuPtyzApBm6khBPlGVGKWzoCM-,By Sarah Perez
509,Huawei’s foldable Mate X is launching in China next month,https://search.techcrunch.com/click/_ylt=A0geJaVC0s1gqHUAsg.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130242/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f10%2f23%2fhuaweis-foldable-mate-x-is-launching-in-china-next-month%2f/RK=2/RS=w3vxyPfv6jc3_F40JW7dZnxsCNA-,By Brian Heater
510,Facebook acquires Madrid-based cloud gaming startup PlayGiga,https://search.techcrunch.com/click/_ylt=A2KLfS1F0s1gcMAAvKanBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130246/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f18%2ffacebook-acquires-madrid-based-cloud-gaming-startup-playgiga%2f/RK=2/RS=y1U9dVBCZYfQwZ5peEGD1nQiI_Y-,By Catherine Shu
511,Verizon’s 5G comes to (parts of) Los Angeles,https://search.techcrunch.com/click/_ylt=A2KLfS1F0s1gcMAAvqanBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130246/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f16%2fverizons-5g-comes-to-parts-of-los-angeles%2f/RK=2/RS=dK4rMCcaYllDS.FEesuowD2WyqI-,By Brian Heater
512,Let’s talk Samsung Galaxy S11,https://search.techcrunch.com/click/_ylt=A2KLfS1F0s1gcMAAwKanBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130246/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f14%2flets-talk-samsung-galaxy-s11%2f/RK=2/RS=fP4w3zlMqWtRQ8ODPs3jyA7SuKw-,By Brian Heater
513,"The vast majority of US consumers aren’t spending $1,000+ on phones",https://search.techcrunch.com/click/_ylt=A2KLfS1F0s1gcMAAwqanBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130246/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f11%2fthe-vast-majority-of-us-consumers-arent-spending-1000-on-phones%2f/RK=2/RS=edviQvwLNLr8.Vn4iwY_QtgzsFo-,By Brian Heater
514,Niantic is working with Qualcomm on augmented reality glasses,https://search.techcrunch.com/click/_ylt=A2KLfS1F0s1gcMAAxKanBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130246/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f05%2fniantic-is-working-with-qualcomm-on-augmented-reality-glasses%2f/RK=2/RS=Sow3Usnqj9upvhfP5xqe0rD.a4M-,By Greg Kumparak
515,Future iPhones could drop charging ports altogether,https://search.techcrunch.com/click/_ylt=A2KLfS1F0s1gcMAAxqanBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130246/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f05%2ffuture-iphones-could-drop-charging-ports-altogether%2f/RK=2/RS=fSCkscW3rtQ1gAvJXb8dvWKn9Sg-,By Brian Heater
516,What we know about Qualcomm’s next-gen Snapdragon 865 and 765 chips,https://search.techcrunch.com/click/_ylt=A2KLfS1F0s1gcMAAyKanBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130246/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f04%2fwhat-we-know-about-qualcomms-next-gen-snapdragon-865-and-765-chips%2f/RK=2/RS=OmHDNUlPPNBjVCEL5oBy7ygAaSs-,By Brian Heater
517,Verizon and AWS announce 5G Edge computing partnership,https://search.techcrunch.com/click/_ylt=A2KLfS1F0s1gcMAAyqanBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130246/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f12%2f03%2fverizon-and-aws-announce-5g-edge-computing-partnership%2f/RK=2/RS=G9aC.YWd8a_mLOLrGtjJvGlmGfM-,By Brian Heater
518,New smartphone figures highlight continued struggles to grow market,https://search.techcrunch.com/click/_ylt=A2KLfS1F0s1gcMAAzKanBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130246/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f11%2f26%2fnew-smartphone-figures-highlight-continued-struggles-to-grow-market%2f/RK=2/RS=qBS31gTwICcY5885IXAvaFApsPU-,By Brian Heater
519,"Cloud video collaboration platform Frame.io raises $50 million, heads to Hollywood",https://search.techcrunch.com/click/_ylt=A2KLfS1F0s1gcMAAzqanBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130246/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f11%2f25%2fcloud-video-collaboration-platform-frame-io-raises-50-million-heads-to-hollywood%2f/RK=2/RS=O7MpHYhfCFCIgGBfQp3Re8c2kG8-,By Sarah Perez
520,The Next Generation of Wireless with Hans Vestberg (Verizon),https://search.techcrunch.com/click/_ylt=AwrE1.BI0s1gLbEAmuGnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130249/RO=10/RU=https%3a%2f%2ftechcrunch.com%2fvideo%2fthe-next-generation-of-wireless-with-hans-vestberg-verizon%2f/RK=2/RS=c4gHBXPmhaQclFIFlcGO_pxgbA0-,By TC Video
521,The future of sports tech: Here’s where investors are placing their bets,https://search.techcrunch.com/click/_ylt=AwrE1.BI0s1gLbEAm.GnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130249/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f10%2f01%2fthe-future-of-sports-tech-heres-where-investors-are-placing-their-bets%2f/RK=2/RS=LBltrcOPmgK5ibmzAGdvr97B..8-,By Michael Proman
522,Daily Crunch: Amazon announces new Alexa devices,https://search.techcrunch.com/click/_ylt=AwrE1.BI0s1gLbEAneGnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130249/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f09%2f26%2fdaily-crunch-amazon-announces-new-alexa-devices%2f/RK=2/RS=yVNsrJHx5uIWzK2xirN9McLRn5k-,By Anthony Ha
523,Verizon lights up 5G in (parts of) NYC,https://search.techcrunch.com/click/_ylt=AwrE1.BI0s1gLbEAn.GnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130249/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f09%2f26%2fverizon-lights-up-5g-in-parts-of-nyc%2f/RK=2/RS=giLm1RziJJcR_IO2PL7mBsOVmsE-,By Brian Heater
524,Amazon Sidewalk is a new long-range wireless network for your stuff,https://search.techcrunch.com/click/_ylt=AwrE1.BI0s1gLbEAoeGnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130249/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f09%2f25%2famazon-sidewalk-is-a-new-long-range-wireless-network-for-your-stuff%2f/RK=2/RS=6vxB.ZSsh04tb8T9MTdD4W_UeJo-,By Frederic Lardinois
525,"U.S. security experts admit China's 5G dominance, push for public investment",https://search.techcrunch.com/click/_ylt=AwrE1.BI0s1gLbEAo.GnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130249/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f09%2f24%2fu-s-security-experts-concede-chinas-5g-dominance-push-for-public-investment%2f/RK=2/RS=sAlQvQ6JSvyDnRwrhTOW4u2NkeY-,By Jonathan Shieber
526,Xiaomi's 108MP Mi Mix Alpha has a display that wraps around the back,https://search.techcrunch.com/click/_ylt=AwrE1.BI0s1gLbEApeGnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130249/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f09%2f24%2fxiaomi-mi-mix-alpha%2f/RK=2/RS=FPaelx_i7OS9r7TpET4i8r2IdOg-,By Manish Singh
